126,dd,10198510,919.851006%,64.113994%
127,de,10146384,914.638441%,284.668951%
128,dell,13779684,1277.968414%,32.977886%
129,df,20069041,1906.904079%,90.115547%
130,dfs,8613897,761.389686%,88.550095%
131,dg,2070729,107.072861%,146.525955%
132,dgx,12152217,1115.221748%,1433.060304%
133,dhi,26492519,2549.251938%,386.736710%
134,dhr,10207046,920.704638%,770.381819%
135,dis,15470388,1447.038818%,131.676476%
136,disca,5006219,400.621927%,518.364774%
137,dlph,1579757,57.975686%,163.218886%
138,dltr,22930839,2193.083871%,762.544288%
139,dnb,9580925,858.092453%,897.344425%
140,dnr,8465554,746.555442%,270.603602%
141,do,15711050,1471.104984%,158.563904%
142,dov,13611583,1261.158320%,221.934640%
143,dow,24863123,2386.312348%,99.304878%
144,dps,5067819,406.781911%,93.491796%
145,dri,22090336,2109.033590%,659.950125%
146,dte,5300734,430.073366%,341.504216%
147,dtv,5365641,436.564077%,304.205779%
148,duk,2117255,111.725510%,207.378598%
149,dva,17192526,1619.252632%,523.268151%
150,dvn,8441665,744.166472%,219.858118%
151,ea,14474805,1347.480508%,181.028089%
152,ebay,26147810,2514.780965%,2290.874182%
153,ecl,7232463,623.246315%,713.224917%
154,ed,4253854,325.385433%,227.240182%
155,efx,9768406,876.840565%,253.009467%
156,eix,16243223,1524.322269%,173.957077%
157,el,14363674,1336.367350%,500.595781%
158,emc,-9002373,-1000.237334%,301.896724%
159,emn,14826675,1382.667513%,359.138913%
160,emr,8808247,780.824732%,228.471676%
161,eog,14192386,1319.238588%,1536.359335%
162,eqr,6124155,512.415489%,373.653998%
163,eqt,10400249,940.024941%,1275.890568%
164,esrx,21191650,2019.165025%,3370.126400%
165,esv,16516775,1551.677462%,104.816526%
166,etfc,9688714,868.871359%,-74.308934%
167,etn,10331878,933.187770%,407.251829%
168,etr,6562180,556.217973%,305.018814%
169,ew,9849112,884.911193%,937.675571%
170,exc,5758010,475.800969%,347.143438%
171,expd,14208279,1320.827916%,839.767234%
172,expe,-4032979,-503.297864%,114.405672%
173,f,16213156,1521.315573%,41.525208%
174,fast,22340431,2134.043077%,1055.780549%
175,fcx,27639247,2663.924664%,495.184019%
176,fdo,11353551,1035.355091%,506.243674%
177,fdx,12909619,1190.961942%,274.010840%
178,fe,4055934,305.593379%,178.477652%
179,ffiv,57288389,5628.838891%,1651.612488%
180,fhn,-304892,-130.489158%,-34.713692%
181,fis,4405924,340.592408%,223.310325%
182,fisv,11533964,1053.396406%,596.372727%
183,fitb,64488602,6348.860178%,-23.603043%
184,flir,25349841,2434.984146%,1247.708973%
185,flr,14000836,1300.083594%,420.472007%
186,fls,20820543,1982.054338%,596.488396%
187,fmc,23251833,2225.183291%,696.135702%
188,fosl,27634494,2663.449385%,2337.281072%
189,frx,7251137,625.113716%,609.895762%
190,fslr,-13791640,-1479.164013%,67.261143%
191,fti,10462020,946.202040%,948.990817%
192,ftr,9809448,880.944827%,33.320066%
193,gas,4822355,382.235500%,366.937520%
194,gci,-21702275,-2270.227525%,-38.131621%
195,gd,8948394,794.839355%,443.890261%
196,ge,2935641,193.564120%,52.402506%
197,gild,26252750,2525.275041%,4859.438137%
198,gis,5881907,488.190723%,354.000312%
199,glw,-42517238,-4351.723783%,38.004394%
200,gme,20099128,1909.912824%,437.961088%
201,gnw,-1664774,-266.477371%,-27.244431%
202,goog,8802852,780.285165%,789.330757%
203,gpc,6116841,511.684140%,323.707777%
204,gps,23762255,2276.225501%,237.761337%
205,grmn,-9531720,-1053.171993%,542.194450%
206,gs,16586195,1558.619478%,142.604970%
207,gt,10817117,981.711708%,-64.356225%
208,gww,12864024,1186.402445%,586.450885%
209,hal,17301056,1630.105621%,119.814956%
210,har,13601251,1260.125146%,574.305671%
211,has,7911255,691.125549%,196.200503%
212,hban,82948279,8194.827911%,-45.901614%
213,hcbk,4227617,322.761712%,723.153775%
214,hcn,5808350,480.835021%,641.193961%
215,hcp,9376119,837.611913%,563.672369%
216,hd,10149327,914.932655%,418.674544%
217,hes,12985050,1198.505037%,383.812625%
218,hig,33919432,3291.943214%,-6.902820%
219,hnz,3850265,285.026514%,170.888779%
220,hog,16489617,1548.961688%,425.295691%
221,hon,18795654,1779.565368%,204.280651%
222,hot,16282139,1528.213869%,117.024441%
223,hp,19012276,1801.227634%,515.057830%
224,hpq,5997291,499.729080%,31.188058%
225,hrb,12581619,1158.161918%,329.040731%
226,hrl,7149884,614.988375%,604.413563%
227,hrs,20281038,1928.103829%,287.339512%
228,hsp,6943907,594.390697%,44.451895%
229,hst,21352019,2035.201933%,77.580024%
230,hsy,4524207,352.420721%,344.031357%
231,hum,23298749,2229.874939%,357.706527%
232,ibm,10787980,978.798027%,331.786690%
233,ice,6721944,572.194400%,373.884615%
234,iff,5725553,472.555259%,139.409580%
235,igt,6636902,563.690154%,260.379253%
236,intc,7994476,699.447592%,65.628465%
237,intu,22821331,2182.133082%,856.139349%
238,ip,22830325,2183.032536%,65.688175%
239,ipg,14564621,1356.462121%,-27.277951%
240,ir,14404895,1340.489454%,279.829681%
241,irm,11221934,1022.193385%,388.642434%
242,isrg,28853468,2785.346805%,2073.213500%
243,itw,9470838,847.083829%,229.470124%
244,ivz,29080249,2808.024917%,161.179614%
245,jbl,42194375,4119.437502%,176.697568%
246,jci,13962330,1296.233004%,598.735915%
247,jcp,22141601,2114.160085%,-68.310044%
248,jdsu,-22428918,-2342.891828%,-62.897899%
249,jec,16161004,1516.100361%,858.693617%
250,jnj,5734217,473.421653%,303.908238%
251,jnpr,-756824,-175.682365%,19.537486%
252,joy,10834226,983.422596%,701.843212%
253,jpm,26965965,2596.596530%,137.293608%
254,jwn,21138654,2013.865397%,413.621761%
255,k,8730694,773.069384%,108.130280%
256,key,8866065,786.606544%,-39.644613%
257,kim,8431792,743.179218%,327.172087%
258,klac,30838723,2983.872336%,255.130805%
259,kmb,6267670,526.766981%,221.961928%
260,kmi,2023270,102.326989%,28.859005%
261,kmx,25301165,2430.116481%,989.858278%
262,ko,7276468,627.646752%,70.307463%
263,kr,7339877,633.987740%,137.314790%
264,krft,1000000,0.000000%,30.233040%
265,kss,15811059,1481.105915%,215.658498%
266,l,9138171,813.817149%,202.918219%
267,leg,15513612,1451.361182%,149.122959%
268,len,21435374,2043.537370%,287.330153%
269,lh,9720511,872.051113%,2132.508114%
270,life,18558998,1755.899847%,892.366534%
271,lll,8628461,762.846125%,777.365269%
272,lltc,18791721,1779.172134%,258.034942%
273,lly,8427054,742.705437%,25.107483%
274,lm,-8325685,-932.568531%,115.405010%
275,lmt,7473383,647.338342%,256.204707%
276,lnc,33165827,3216.582732%,61.486860%
277,lo,5715576,471.557638%,683.559807%
278,low,18856413,1785.641334%,782.775611%
279,lrcx,35655516,3465.551563%,384.701911%
280,lsi,22428795,2142.879472%,-23.115191%
281,ltd,16878320,1587.831959%,974.344334%
282,luk,10587197,958.719658%,357.604822%
283,luv,11078840,1007.883956%,92.016753%
284,lyb,3889597,288.959675%,230.624877%
285,m,7133027,613.302715%,162.007818%
286,ma,3944876,294.487633%,1516.260033%
287,mar,8732823,773.282287%,196.602809%
288,mas,23914745,2291.474490%,19.773775%
289,mat,9847978,884.797776%,73.620774%
290,mcd,5947081,494.708100%,458.188139%
291,mchp,20501431,1950.143068%,536.405500%
292,mck,138776,-86.122381%,158.892344%
293,mco,14405674,1340.567364%,698.304302%
294,mdlz,4896453,389.645299%,117.890396%
295,mdt,7916570,691.657046%,151.153236%
296,met,13268828,1226.882849%,317.052722%
297,mhfi,11031244,1003.124374%,385.743340%
298,mjn,2260078,126.007842%,222.558868%
299,mkc,6877401,587.740141%,627.563529%
300,mmc,10260440,926.043958%,156.139739%
301,mmm,5717082,471.708248%,317.779243%
302,mnst,14412954,1341.295415%,56188.406630%
303,mo,7216517,621.651661%,657.092385%
304,molx,12251134,1125.113361%,50.025037%
305,mon,6549574,554.957423%,1060.824340%
306,mos,16322556,1532.255590%,201.494339%
307,mpc,1980102,98.010164%,85.856447%
308,mrk,2899582,189.958167%,64.761400%
309,mro,11293778,1029.377753%,421.316846%
310,ms,31326198,3032.619836%,39.260820%
311,msft,7481441,648.144053%,169.694431%
312,msi,1567380,56.737999%,-4.357221%
313,mtb,16011746,1501.174588%,263.762122%
314,mu,31849832,3084.983215%,7.661462%
315,mur,10450710,945.071014%,626.712924%
316,mwv,14941036,1394.103629%,124.365155%
317,myl,18878326,1787.832647%,329.212923%
318,nbl,17000788,1600.078848%,699.766251%
319,nbr,25849746,2484.974573%,-0.816993%
320,ndaq,7137653,613.765272%,244.638189%
321,ne,16118077,1511.807703%,187.091709%
322,nee,5815681,481.568148%,412.376238%
323,nem,21725421,2072.542091%,18.424485%
324,nflx,34391796,3339.179560%,3014.485855%
325,nfx,8164561,716.456107%,110.113908%
326,ni,848268,-15.173207%,161.901800%
327,nke,15009998,1400.999802%,727.821543%
328,noc,8561595,756.159523%,162.446311%
329,nov,24164943,2316.494330%,343.715632%
330,nrg,5232647,423.264692%,144.423243%
331,nsc,14296684,1329.668445%,241.361732%
332,ntap,8065065,706.506453%,875.166419%
333,ntrs,9824957,882.495711%,116.257053%
334,nu,7271390,627.138990%,477.736086%
335,nue,17914278,1691.427762%,510.432684%
336,nvda,36434248,3543.424836%,741.868621%
337,nwl,18715685,1771.568537%,-1.712833%
338,nwsa,1000000,0.000000%,2.463182%
339,nyx,-5276931,-627.693104%,-19.822046%
340,oi,51465257,5046.525689%,-17.868991%
341,oke,8854898,785.489802%,829.114436%
342,omc,13547507,1254.750684%,269.986874%
343,orcl,17602136,1660.213591%,817.580421%
344,orly,12076824,1107.682442%,1787.108374%
345,oxy,11430642,1043.064194%,823.784988%
346,payx,12691126,1169.112641%,290.068427%
347,pbct,7441913,644.191270%,256.744670%
348,pbi,4251439,325.143885%,-22.762452%
349,pcar,13460433,1246.043258%,819.209643%
350,pcg,15239603,1423.960345%,132.714126%
351,pcl,7662340,666.234001%,281.758971%
352,pcln,13425101,1242.510137%,99.418077%
353,pcp,15506839,1450.683923%,1406.214099%
354,pcs,11363147,1036.314707%,-52.438048%
355,pdco,7326283,632.628264%,480.054820%
356,peg,9500925,850.092491%,338.054179%
357,pep,6845948,584.594779%,219.574486%
358,petm,35736273,3473.627271%,984.069219%
359,pfe,6904082,590.408214%,84.427078%
360,pfg,15457121,1445.712131%,157.553468%
361,pg,6779569,577.956949%,196.170702%
362,pgr,11482772,1048.277196%,240.751252%
363,ph,16144878,1514.487788%,333.878709%
364,phm,27412559,2641.255906%,220.019392%
365,pki,11257418,1025.741795%,349.063110%
366,pld,9171496,817.149562%,219.757436%
367,pll,15967294,1496.729378%,372.778186%
368,pm,3283704,228.370449%,111.990214%
369,pnc,19662637,1866.263739%,119.190969%
370,pnr,13942150,1294.214961%,381.941026%
371,pnw,9225651,822.565146%,181.417379%
372,pom,4269626,326.962598%,87.780568%
373,ppg,10728902,972.890166%,352.070750%
374,ppl,6084885,508.488463%,395.131693%
375,prgo,11924907,1092.490720%,930.400148%
376,pru,17607209,1660.720862%,244.594817%
377,psa,6763978,576.397838%,918.728815%
378,psx,1019446,1.944600%,78.127292%
379,pvh,20756951,1975.695139%,919.123775%
380,pwr,43983359,4298.335887%,275.986931%
381,px,12889880,1188.988040%,600.530474%
382,pxd,15218448,1421.844781%,518.938214%
383,qcom,19222221,1822.222145%,2360.737510%
384,qep,3481250,248.124957%,-2.578763%
385,r,13174787,1217.478709%,159.233501%
386,rai,4821170,382.117033%,1524.880678%
387,rdc,16341220,1534.122033%,25.009297%
388,rf,35333983,3433.398317%,-50.645927%
389,rhi,17755121,1675.512104%,128.086516%
390,rht,-17399009,-1839.900877%,127.815435%
391,rl,16246501,1524.650104%,693.340882%
392,rok,13128245,1212.824546%,799.466682%
393,rop,13068819,1206.881897%,894.238036%
394,rost,21436585,2043.658494%,1571.324921%
395,rrc,8470228,747.022778%,668.692022%
396,rsg,17767838,1676.783787%,158.586205%
397,rtn,4298044,329.804443%,125.860819%
398,s,22370111,2137.011083%,-63.547486%
399,sai,2796180,179.617972%,6.660323%
400,sbux,4178626,317.862629%,1498.779491%
401,scg,5771857,477.185709%,254.788398%
402,schw,16005084,1500.508411%,199.528054%
403,se,2951479,195.147857%,64.380686%
404,see,48446602,4744.660192%,15.368065%
405,shw,11766756,1076.675566%,745.634276%
406,sial,11134873,1013.487342%,402.623783%
407,sjm,9300118,830.011818%,694.829735%
408,slb,9062726,806.272563%,172.835778%
409,slm,32509472,3150.947231%,127.659221%
410,sna,13426301,1242.630090%,242.542919%
411,sndk,50399523,4939.952288%,1037.798905%
412,sni,5197941,419.794117%,83.071535%
413,so,4459429,345.942940%,480.116325%
414,spg,9881464,888.146449%,951.747157%
415,spls,16014272,1501.427243%,138.040379%
416,srcl,7963037,696.303684%,3071.333966%
417,sre,7665800,666.579993%,437.067389%
418,sti,27673797,2667.379746%,-28.603909%
419,stj,17860208,1686.020798%,643.957624%
420,stt,19998267,1899.826672%,182.813608%
421,stx,12869814,1186.981354%,344.521843%
422,stz,13465588,1246.558843%,683.181365%
423,swk,14094549,1309.454944%,177.688334%
424,swn,17565891,1656.589068%,2394.370384%
425,swy,5629861,462.986118%,-6.886632%
426,syk,8442996,744.299613%,729.911519%
427,symc,36540993,3554.099275%,875.116552%
428,syy,8610598,761.059784%,337.138743%
429,t,6413464,541.346423%,86.058410%
430,tap,11626189,1062.618856%,320.089314%
431,tdc,6433388,543.338770%,155.647711%
432,te,7856063,685.606300%,47.164172%
433,teg,5996463,499.646316%,337.453523%
434,tel,9329387,832.938657%,48.133286%
435,ter,37948573,3694.857301%,2.305703%
436,tgt,13599545,1259.954526%,394.598105%
437,thc,42480012,4148.001170%,-52.694938%
438,tif,23071968,2207.196802%,970.533366%
439,tjx,15401395,1440.139541%,1322.766665%
440,tmk,15575325,1457.532536%,246.423019%
441,tmo,12655074,1165.507370%,148.483393%
442,trip,2897808,189.780815%,169.363700%
443,trow,18820275,1782.027468%,531.345205%
444,trv,14970158,1397.015822%,204.376700%
445,tsn,17730611,1673.061052%,81.410232%
446,tso,24015134,2301.513389%,639.646924%
447,tss,10584634,958.463410%,117.489002%
448,twc,4332638,333.263844%,155.507196%
449,twx,3259466,225.946611%,553.404158%
450,txn,3553958,255.395827%,305.875443%
451,txt,23634554,2263.455397%,17.287272%
452,tyc,9508009,850.800935%,151.125689%
453,unh,14886174,1388.617371%,1137.065519%
454,unm,20809549,1980.954855%,-25.500055%
455,unp,8033599,703.359862%,569.452427%
456,ups,5609059,460.905853%,82.049500%
457,urbn,136513195,13551.319507%,1740.824000%
458,usb,21452583,2045.258300%,108.177478%
459,utx,9996857,899.685718%,663.129016%
460,v,3324307,232.430665%,212.839357%
461,var,14472622,1347.262210%,2393.204560%
462,vfc,9638833,863.883347%,547.240721%
463,viab,-683409,-168.340889%,107.348855%
464,vlo,8596081,759.608076%,526.969422%
465,vmc,16455817,1545.581684%,94.055383%
466,vno,9259846,825.984550%,290.970293%
467,vrsn,9624586,862.458631%,1247.265503%
468,vtr,11352416,1035.241630%,1036.316150%
469,vz,9246036,824.603634%,131.609161%
470,wag,9660651,866.065069%,269.392927%
471,wat,18544793,1754.479279%,994.427656%
472,wdc,50358089,4935.808910%,317.790090%
473,wec,4390541,339.054065%,415.971300%
474,wfc,25289080,2428.908035%,237.489975%
475,wfm,6994509,599.450929%,889.588281%
476,whr,25856905,2485.690536%,256.930159%
477,win,5104120,410.412018%,407.465158%
478,wlp,10548028,954.802834%,350.630151%
479,wm,5883154,488.315384%,53.230438%
480,wmb,-1492932,-249.293186%,126.720769%
481,wmt,7427869,642.786920%,383.912583%
482,wpo,5336711,433.671139%,51.592535%
483,wpx,2378993,137.899319%,4.085147%
484,wu,9197275,819.727471%,15.097769%
485,wy,14331122,1333.112172%,138.950452%
486,wyn,6390241,539.024140%,102.372807%
487,wynn,16248586,1524.858574%,1606.705313%
488,x,17180556,1618.055598%,-20.783623%
489,xel,5057089,405.708870%,117.858080%
490,xl,-20050993,-2105.099337%,-24.740064%
491,xlnx,18751551,1775.155078%,520.768351%
492,xom,5536685,453.668513%,324.500534%
493,xray,7489435,648.943532%,358.480785%
494,xrx,10379442,937.944179%,-67.161983%
495,xyl,1332126,33.212568%,0.283389%
496,yhoo,-17594794,-1859.479435%,538.206658%
497,yum,3699591,269.959105%,1099.814546%
498,zion,41361958,4036.195758%,-17.763313%
499,zmh,6434871,543.487107%,194.199790%
