81,cbg,3496515,249.651474%,267.842509%
82,cbs,3302048,230.204750%,354.894200%
83,cce,2401011,140.101146%,88.377923%
84,cci,5965041,496.504123%,433.394643%
85,ccl,3570675,257.067469%,79.045822%
86,celg,7622494,662.249439%,19630.904965%
87,cern,6374683,537.468318%,1711.396093%
88,cf,3740580,274.058046%,1104.730508%
89,cfn,1480230,48.023006%,87.903511%
90,chk,4131860,313.185954%,273.783129%
91,chrw,4981508,398.150830%,1161.272187%
92,ci,2375679,137.567935%,360.171209%
93,cinf,2840083,184.008266%,94.412277%
94,cl,3280891,228.089122%,339.865136%
95,clf,4355879,335.587923%,461.242451%
96,clx,3220728,222.072775%,219.698747%
97,cma,3415962,241.596162%,13.872301%
98,cmcsa,4041017,304.101655%,367.452410%
99,cme,3252558,225.255784%,1029.685134%
100,cmg,2919786,191.978565%,801.075800%
101,cmi,3773039,277.303855%,1063.784182%
102,cms,532514,-46.748622%,3.856803%
103,cnp,3590648,259.064768%,142.330504%
104,cnx,5558775,455.877522%,483.736406%
105,cof,5401770,440.176974%,321.077741%
106,cog,5725926,472.592571%,2481.795733%
107,coh,5276283,427.628263%,2170.754536%
108,col,2718363,171.836349%,285.432094%
109,cop,3227303,222.730343%,484.707923%
110,cost,3916133,291.613261%,515.566545%
111,cov,1738182,73.818154%,75.874641%
112,cpb,1831080,83.108007%,29.832893%
113,crm,4064331,306.433095%,1104.394400%
114,csc,3040174,204.017378%,33.685757%
115,csco,2023814,102.381372%,190.689842%
116,csx,2821051,182.105073%,290.177442%
117,ctas,3347981,234.798101%,122.773646%
118,ctl,2962097,196.209730%,145.847855%
119,ctsh,8793495,779.349543%,17433.634773%
120,ctxs,4895720,389.571981%,475.264749%
121,cvc,2101708,110.170847%,190.902895%
122,cvh,5484838,448.483805%,638.421609%
123,cvs,3154748,215.474829%,318.092838%
124,cvx,3303371,230.337057%,428.510911%
125,d,2831329,183.132862%,463.820408%
126,dd,2390781,139.078145%,64.113994%
127,de,3529625,252.962469%,284.668951%
128,dell,2677480,167.748032%,32.977886%
129,df,3736373,273.637330%,90.115547%
130,dfs,2747879,174.787860%,88.550095%
131,dg,1669402,66.940236%,146.525955%
132,dgx,4267743,326.774298%,1433.060304%
133,dhi,6392684,539.268408%,386.736710%
134,dhr,3560505,256.050458%,770.381819%
135,dis,2752033,175.203250%,131.676476%
136,disca,2674410,167.441048%,518.364774%
137,dlph,1306735,30.673479%,163.218886%
138,dltr,5462220,446.221961%,762.544288%
139,dnb,3590426,259.042631%,897.344425%
140,dnr,4621393,362.139253%,270.603602%
141,do,3864654,286.465369%,158.563904%
142,dov,3244204,224.420434%,221.934640%
143,dow,1762228,76.222791%,99.304878%
144,dps,1835754,83.575382%,93.491796%
145,dri,4331741,333.174094%,659.950125%
146,dte,2463857,146.385732%,341.504216%
147,dtv,2829845,182.984549%,304.205779%
148,duk,2507582,150.758226%,207.378598%
149,dva,4397743,339.774276%,523.268151%
150,dvn,3702032,270.203160%,219.858118%
151,ea,3378662,237.866158%,181.028089%
152,ebay,5713094,471.309428%,2290.874182%
153,ecl,3422242,242.224174%,713.224917%
154,ed,2240560,124.055991%,227.240182%
155,efx,3109685,210.968529%,253.009467%
156,eix,3506337,250.633712%,173.957077%
157,el,3316965,231.696469%,500.595781%
158,emc,2826407,182.640651%,301.896724%
159,emn,2628503,162.850314%,359.138913%
160,emr,2827802,182.780177%,228.471676%
161,eog,5201533,420.153270%,1536.359335%
162,eqr,3594909,259.490920%,373.653998%
163,eqt,3491498,249.149777%,1275.890568%
164,esrx,5526166,452.616640%,3370.126400%
165,esv,3683930,268.392996%,104.816526%
166,etfc,2693375,169.337545%,-74.308934%
167,etn,2919926,191.992571%,407.251829%
168,etr,2605346,160.534639%,305.018814%
169,ew,3977031,297.703135%,937.675571%
170,exc,2566045,156.604495%,347.143438%
171,expd,5180301,418.030090%,839.767234%
172,expe,1726487,72.648739%,114.405672%
173,f,3125813,212.581320%,41.525208%
174,fast,5141839,414.183942%,1055.780549%
175,fcx,3389675,238.967518%,495.184019%
176,fdo,4618312,361.831156%,506.243674%
177,fdx,3303338,230.333834%,274.010840%
178,fe,2489337,148.933658%,178.477652%
179,ffiv,6445639,544.563897%,1651.612488%
180,fhn,1906632,90.663220%,-34.713692%
181,fis,2754288,175.428847%,223.310325%
182,fisv,4055267,305.526719%,596.372727%
183,fitb,1945528,94.552845%,-23.603043%
184,flir,5586473,458.647281%,1247.708973%
185,flr,3395349,239.534922%,420.472007%
186,fls,3050030,205.003003%,596.488396%
187,fmc,3533642,253.364154%,696.135702%
188,fosl,6597475,559.747468%,2337.281072%
189,frx,3132188,213.218836%,609.895762%
190,fslr,1062028,6.202763%,67.261143%
191,fti,3884030,288.403023%,948.990817%
192,ftr,2560375,156.037548%,33.320066%
193,gas,2805843,180.584262%,366.937520%
194,gci,429786,-57.021402%,-38.131621%
195,gd,2618186,161.818650%,443.890261%
196,ge,1945790,94.578984%,52.402506%
197,gild,7186559,618.655851%,4859.438137%
198,gis,2606132,160.613183%,354.000312%
199,glw,1147214,14.721372%,38.004394%
200,gme,3777104,277.710441%,437.961088%
201,gnw,151810,-84.818991%,-27.244431%
202,goog,2429128,142.912795%,789.330757%
203,gpc,2705943,170.594327%,323.707777%
204,gps,3943033,294.303271%,237.761337%
205,grmn,2976045,197.604507%,542.194450%
206,gs,2811053,181.105298%,142.604970%
207,gt,461863,-53.813691%,-64.356225%
208,gww,3999624,299.962356%,586.450885%
209,hal,3725507,272.550652%,119.814956%
210,har,3896990,289.698990%,574.305671%
211,has,2941113,194.111254%,196.200503%
212,hban,2465213,146.521275%,-45.901614%
213,hcbk,2085345,108.534492%,723.153775%
214,hcn,3326510,232.651025%,641.193961%
215,hcp,3827938,282.793816%,563.672369%
216,hd,4028375,302.837481%,418.674544%
217,hes,3901884,290.188356%,383.812625%
218,hig,5345905,434.590499%,-6.902820%
219,hnz,2166115,116.611495%,170.888779%
220,hog,3668611,266.861124%,425.295691%
221,hon,3250398,225.039827%,204.280651%
222,hot,3458084,245.808413%,117.024441%
223,hp,4515252,351.525184%,515.057830%
224,hpq,2537426,153.742551%,31.188058%
225,hrb,3942457,294.245742%,329.040731%
226,hrl,2898261,189.826144%,604.413563%
227,hrs,3834447,283.444726%,287.339512%
228,hsp,1508073,50.807331%,44.451895%
229,hst,3182414,218.241432%,77.580024%
230,hsy,2584515,158.451477%,344.031357%
231,hum,3856530,285.652992%,357.706527%
232,ibm,3113846,211.384632%,331.786690%
233,ice,3743542,274.354173%,373.884615%
234,iff,1908070,90.806978%,139.409580%
235,igt,2639514,163.951450%,260.379253%
236,intc,2547711,154.771101%,65.628465%
237,intu,5582684,458.268350%,856.139349%
238,ip,1972442,97.244232%,65.688175%
239,ipg,3042981,204.298109%,-27.277951%
240,ir,2731934,173.193401%,279.829681%
241,irm,4160409,316.040861%,388.642434%
242,isrg,5777342,477.734216%,2073.213500%
243,itw,3136696,213.669633%,229.470124%
244,ivz,4557601,355.760138%,161.179614%
245,jbl,5912204,491.220406%,176.697568%
246,jci,3494913,249.491299%,598.735915%
247,jcp,699250,-30.074960%,-68.310044%
248,jdsu,917013,-8.298721%,-62.897899%
249,jec,4075110,307.510962%,858.693617%
250,jnj,2625624,162.562412%,303.908238%
251,jnpr,2318218,131.821822%,19.537486%
252,joy,3805873,280.587321%,701.843212%
253,jpm,4352176,335.217633%,137.293608%
254,jwn,3987228,298.722766%,413.621761%
255,k,2261962,126.196166%,108.130280%
256,key,3810005,281.000504%,-39.644613%
257,kim,3333881,233.388134%,327.172087%
258,klac,4526592,352.659235%,255.130805%
259,kmb,2502613,150.261253%,221.961928%
260,kmi,1363635,36.363514%,28.859005%
261,kmx,5767917,476.791726%,989.858278%
262,ko,2152814,115.281434%,70.307463%
263,kr,3045058,204.505802%,137.314790%
264,krft,1086013,8.601289%,30.233040%
265,kss,3993789,299.378944%,215.658498%
266,l,2143891,114.389081%,202.918219%
267,leg,3560433,256.043325%,149.122959%
268,len,6282637,528.263688%,287.330153%
269,lh,4506623,350.662257%,2132.508114%
270,life,4752641,375.264133%,892.366534%
271,lll,3638923,263.892320%,777.365269%
272,lltc,5533921,453.392077%,258.034942%
273,lly,2627009,162.700924%,25.107483%
274,lm,3868663,286.866265%,115.405010%
275,lmt,2163865,116.386470%,256.204707%
276,lnc,3738908,273.890798%,61.486860%
277,lo,2942817,194.281724%,683.559807%
278,low,4730912,373.091222%,782.775611%
279,lrcx,5352759,435.275875%,384.701911%
280,lsi,3262966,226.296631%,-23.115191%
281,ltd,3973639,297.363926%,974.344334%
282,luk,2669483,166.948332%,357.604822%
283,luv,2698595,169.859489%,92.016753%
284,lyb,1863989,86.398910%,230.624877%
285,m,3972480,297.247965%,162.007818%
286,ma,2976827,197.682670%,1516.260033%
287,mar,3315915,231.591461%,196.602809%
288,mas,2737528,173.752753%,19.773775%
289,mat,3111390,211.139047%,73.620774%
290,mcd,2596003,159.600316%,458.188139%
291,mchp,6232222,523.222223%,536.405500%
292,mck,2399491,139.949095%,158.892344%
293,mco,4175672,317.567241%,698.304302%
294,mdlz,2055886,105.588613%,117.890396%
295,mdt,3025825,202.582474%,151.153236%
296,met,4677591,367.759113%,317.052722%
297,mhfi,3518042,251.804205%,385.743340%
298,mjn,1843207,84.320654%,222.558868%
299,mkc,2965887,196.588718%,627.563529%
300,mmc,3629511,262.951058%,156.139739%
301,mmm,2841878,184.187775%,317.779243%
302,mnst,7618007,661.800740%,56188.406630%
303,mo,2739892,173.989158%,657.092385%
304,molx,3476793,247.679297%,50.025037%
305,mon,3176732,217.673201%,1060.824340%
306,mos,2214564,121.456372%,201.494339%
307,mpc,1662504,66.250370%,85.856447%
308,mrk,2363154,136.315450%,64.761400%
309,mro,3819015,281.901516%,421.316846%
310,ms,4782097,378.209713%,39.260820%
311,msft,2993536,199.353637%,169.694431%
312,msi,2566070,156.607020%,-4.357221%
313,mtb,3025258,202.525799%,263.762122%
314,mu,4484300,348.430017%,7.661462%
315,mur,4156373,315.637265%,626.712924%
316,mwv,2625996,162.599627%,124.365155%
317,myl,4317962,331.796174%,329.212923%
318,nbl,4856448,385.644831%,699.766251%
319,nbr,2953564,195.356447%,-0.816993%
320,ndaq,3128579,212.857885%,244.638189%
321,ne,4700930,370.093049%,187.091709%
322,nee,2731757,173.175703%,412.376238%
323,nem,3855882,285.588160%,18.424485%
324,nflx,4853119,385.311887%,3014.485855%
325,nfx,3932267,293.226696%,110.113908%
326,ni,1545792,54.579153%,161.901800%
327,nke,4308171,330.817122%,727.821543%
328,noc,1975810,97.581050%,162.446311%
329,nov,3764912,276.491174%,343.715632%
330,nrg,2524404,152.440389%,144.423243%
331,nsc,3218355,221.835470%,241.361732%
332,ntap,6505573,550.557331%,875.166419%
333,ntrs,3138996,213.899557%,116.257053%
334,nu,2751984,175.198403%,477.736086%
335,nue,4426440,342.644032%,510.432684%
336,nvda,5554145,455.414513%,741.868621%
337,nwl,1912500,91.249992%,-1.712833%
338,nwsa,1000039,0.003879%,2.463182%
339,nyx,1631246,63.124649%,-19.822046%
340,oi,540745,-45.925540%,-17.868991%
341,oke,3046187,204.618710%,829.114436%
342,omc,3123954,212.395428%,269.986874%
343,orcl,4529580,352.957970%,817.580421%
344,orly,5392877,439.287724%,1787.108374%
345,oxy,4351924,335.192402%,823.784988%
346,payx,3452987,245.298719%,290.068427%
347,pbct,2713331,171.333141%,256.744670%
348,pbi,2257588,125.758849%,-22.762452%
349,pcar,4407774,340.777386%,819.209643%
350,pcg,2909667,190.966721%,132.714126%
351,pcl,3284236,228.423559%,281.758971%
352,pcln,1012269,1.226916%,99.418077%
353,pcp,3552713,255.271281%,1406.214099%
354,pcs,1271639,27.163866%,-52.438048%
355,pdco,3797680,279.767972%,480.054820%
356,peg,2742532,174.253235%,338.054179%
357,pep,2651491,165.149117%,219.574486%
358,petm,4122981,312.298074%,984.069219%
359,pfe,2453268,145.326800%,84.427078%
360,pfg,3809071,280.907081%,157.553468%
361,pg,2533742,153.374233%,196.170702%
362,pgr,3022142,202.214167%,240.751252%
363,ph,3407006,240.700650%,333.878709%
364,phm,4879851,387.985114%,220.019392%
365,pki,1007259,0.725917%,349.063110%
366,pld,3732066,273.206637%,219.757436%
367,pll,3744975,274.497493%,372.778186%
368,pm,1758176,75.817568%,111.990214%
369,pnc,4075494,307.549442%,119.190969%
370,pnr,4060446,306.044555%,381.941026%
371,pnw,2274914,127.491408%,181.417379%
372,pom,2241139,124.113941%,87.780568%
373,ppg,3101086,210.108562%,352.070750%
374,ppl,2481108,148.110814%,395.131693%
375,prgo,3790040,279.003963%,930.400148%
376,pru,3916675,291.667461%,244.594817%
377,psa,3884991,288.499056%,918.728815%
378,psx,1204118,20.411771%,78.127292%
379,pvh,5128701,412.870071%,919.123775%
380,pwr,5371365,437.136480%,275.986931%
381,px,3926999,292.699895%,600.530474%
382,pxd,2836672,183.667232%,518.938214%
383,qcom,4840829,384.082902%,2360.737510%
384,qep,1506194,50.619408%,-2.578763%
385,r,3110366,211.036608%,159.233501%
386,rai,2987596,198.759619%,1524.880678%
387,rdc,3377498,237.749808%,25.009297%
388,rf,3242549,224.254923%,-50.645927%
389,rhi,4281061,328.106140%,128.086516%
390,rht,2598292,159.829157%,127.815435%
391,rl,4558029,355.802917%,693.340882%
392,rok,3798460,279.845995%,799.466682%
393,rop,3965753,296.575251%,894.238036%
394,rost,4926823,392.682318%,1571.324921%
395,rrc,5840921,484.092073%,668.692022%
396,rsg,4238916,323.891603%,158.586205%
397,rtn,2500581,150.058117%,125.860819%
398,s,1112122,11.212223%,-63.547486%
399,sai,1354248,35.424757%,6.660323%
400,sbux,3996836,299.683567%,1498.779491%
401,scg,2632596,163.259641%,254.788398%
402,schw,4021960,302.195954%,199.528054%
403,se,1699216,69.921589%,64.380686%
404,see,1705491,70.549072%,15.368065%
405,shw,3551938,255.193805%,745.634276%
406,sial,3637080,263.707984%,402.623783%
407,sjm,3289437,228.943694%,694.829735%
408,slb,3218154,221.815412%,172.835778%
409,slm,4933925,393.392505%,127.659221%
410,sna,3076780,207.677998%,242.542919%
411,sndk,7228831,622.883127%,1037.798905%
412,sni,1720659,72.065852%,83.071535%
413,so,2779183,177.918330%,480.116325%
414,spg,3641164,264.116385%,951.747157%
415,spls,4863996,386.399565%,138.040379%
416,srcl,6204413,520.441252%,3071.333966%
417,sre,3189202,218.920236%,437.067389%
418,sti,2743533,174.353310%,-28.603909%
419,stj,4033785,303.378473%,643.957624%
420,stt,5337049,433.704871%,182.813608%
421,stx,1385968,38.596846%,344.521843%
422,stz,4258913,325.891260%,683.181365%
423,swk,2893792,189.379165%,177.688334%
424,swn,7680722,668.072239%,2394.370384%
425,swy,2084650,108.465049%,-6.886632%
426,syk,3592616,259.261617%,729.911519%
427,symc,4954459,395.445939%,875.116552%
428,syy,3063421,206.342133%,337.138743%
429,t,2698978,169.897844%,86.058410%
430,tap,3092135,209.213523%,320.089314%
431,tdc,1885378,88.537754%,155.647711%
432,te,2122819,112.281873%,47.164172%
433,teg,2613784,161.378355%,337.453523%
434,tel,1113631,11.363080%,48.133286%
435,ter,1790036,79.003574%,2.305703%
436,tgt,4019969,301.996922%,394.598105%
437,thc,1000966,0.096619%,-52.694938%
438,tif,4736386,373.638607%,970.533366%
439,tjx,4163796,316.379600%,1322.766665%
440,tmk,2966903,196.690259%,246.423019%
441,tmo,2415582,141.558227%,148.483393%
442,trip,1713820,71.381962%,169.363700%
443,trow,4958686,395.868613%,531.345205%
444,trv,3543045,254.304499%,204.376700%
445,tsn,2276187,127.618709%,81.410232%
446,tso,4514868,351.486836%,639.646924%
447,tss,2079247,107.924700%,117.489002%
448,twc,2060490,106.048986%,155.507196%
449,twx,3119754,211.975360%,553.404158%
450,txn,4218589,321.858914%,305.875443%
451,txt,1152193,15.219264%,17.287272%
452,tyc,3988589,298.858911%,151.125689%
453,unh,4493184,349.318445%,1137.065519%
454,unm,3069192,206.919246%,-25.500055%
455,unp,3618581,261.858133%,569.452427%
456,ups,2320167,132.016651%,82.049500%
457,urbn,42790966,4179.096644%,1740.824000%
458,usb,4125716,312.571591%,108.177478%
459,utx,3421556,242.155591%,663.129016%
460,v,1990320,99.032031%,212.839357%
461,var,4350112,335.011223%,2393.204560%
462,vfc,3342239,234.223886%,547.240721%
463,viab,1552414,55.241374%,107.348855%
464,vlo,4005175,300.517497%,526.969422%
465,vmc,3631978,263.197798%,94.055383%
466,vno,3395832,239.583215%,290.970293%
467,vrsn,5801952,480.195221%,1247.265503%
468,vtr,3648856,264.885619%,1036.316150%
469,vz,2747894,174.789398%,131.609161%
470,wag,3094996,209.499634%,269.392927%
471,wat,4352397,335.239708%,994.427656%
472,wdc,6290886,529.088561%,317.790090%
473,wec,2592425,159.242462%,415.971300%
474,wfc,4592899,359.289927%,237.489975%
475,wfm,3646345,264.634503%,889.588281%
476,whr,2335968,133.596783%,256.930159%
477,win,1584114,58.411407%,407.465158%
478,wlp,2831538,183.153842%,350.630151%
479,wm,1432733,43.273341%,53.230438%
480,wmb,10346390,934.638994%,126.720769%
481,wmt,3186235,218.623547%,383.912583%
482,wpo,2192252,119.225222%,51.592535%
483,wpx,1409302,40.930157%,4.085147%
484,wu,1548068,54.806768%,15.097769%
485,wy,3161024,216.102431%,138.950452%
486,wyn,2341546,134.154639%,102.372807%
487,wynn,3843653,284.365338%,1606.705313%
488,x,860821,-13.917850%,-20.783623%
489,xel,2527985,152.798535%,117.858080%
490,xl,2893839,189.383933%,-24.740064%
491,xlnx,5447168,444.716822%,520.768351%
492,xom,2957194,195.719376%,324.500534%
493,xray,3216666,221.666615%,358.480785%
494,xrx,1451175,45.117460%,-67.161983%
495,xyl,1122612,12.261204%,0.283389%
496,yhoo,3849650,284.965040%,538.206658%
497,yum,3898830,289.882988%,1099.814546%
498,zion,2941798,194.179848%,-17.763313%
499,zmh,2269984,126.998374%,194.199790%
