0,a,425575,-0.574425,0.095537
1,aa,771207,-0.228793,-0.386934
2,aapl,3881868,2.881868,136.107457
3,abbv,1046461,0.046461,0.319615
4,abc,2381695,1.381695,8.152016
5,abt,2381905,1.381905,2.558387
6,ace,4668719,3.668719,2.855485
7,acn,2479948,1.479948,4.602328
8,act,2374859,1.374859,3.102666
9,adbe,2247553,1.247553,8.360303
10,adi,3070207,2.070207,3.430620
11,adm,1241714,0.241714,1.785987
12,adp,2669455,1.669455,2.501835
13,adsk,1574188,0.574188,3.118856
14,adt,967711,-0.032289,0.164513
15,aee,1857507,0.857507,1.011007
16,aep,1465835,0.465835,0.940241
17,aes,243713,-0.756287,-0.431203
18,aet,2811623,1.811623,6.868962
19,afl,2557432,1.557432,5.105522
20,agn,5187616,4.187616,11.309322
21,aig,45557,-0.954443,-0.921430
22,aiv,1686860,0.686860,1.736889
23,aiz,935069,-0.064931,1.673310
24,akam,164240,-0.835760,-0.577091
25,all,1318704,0.318704,0.642748
26,altr,8188241,7.188241,3.540806
27,alxn,4233003,3.233003,36.253878
28,amat,1961524,0.961524,1.416494
29,amd,134435,-0.865565,-0.600000
30,amgn,3578431,2.578431,7.433244
31,amp,974091,-0.025909,1.946360
32,amt,1305679,0.305679,2.426759
33,amzn,10618617,9.618617,58.480000
34,an,1503784,0.503784,1.261873
35,anf,1606181,0.606181,2.627065
36,aon,2587520,1.587520,1.427624
37,apa,5185289,4.185289,5.084909
38,apc,4383737,3.383737,5.573409
39,apd,2570745,1.570745,2.668775
40,aph,5121821,4.121821,10.372734
41,apol,6736065,5.736065,0.440000
42,arg,4443073,3.443073,7.468577
43,ati,637502,-0.362498,-0.072110
44,avb,2780080,1.780080,6.063446
45,avp,1417343,0.417343,1.029028
46,avy,1752597,0.752597,0.543449
47,axp,1887271,0.887271,2.515221
48,azo,3850434,2.850434,13.941565
49,ba,1568009,0.568009,1.879502
50,bac,644760,-0.355240,-0.233243
51,bax,2035937,1.035937,3.066425
52,bbby,8372775,7.372775,6.921834
53,bbt,2220581,1.220581,0.922941
54,bby,2758248,1.758248,7.752341
55,bcr,3744866,2.744866,7.967620
56,bdx,3162488,2.162488,4.137771
57,beam,1456547,0.456547,2.426373
58,ben,1959608,0.959608,3.209043
59,bf.b,3032132,2.032132,6.349377
60,bhi,1688906,0.688906,0.318489
61,biib,6124596,5.124596,36.019133
62,bk,3231000,2.231000,0.509702
63,blk,4036263,3.036263,23.573785
64,bll,3310045,2.310045,10.964388
65,bmc,2777300,1.777300,0.399240
66,bms,2562750,1.562750,1.893612
67,bmy,2070594,1.070594,0.758233
68,brcm,1281114,0.281114,1.626752
69,brkb,2098855,1.098855,2.790448
70,bsx,1159674,0.159674,-0.018378
71,btu,2791796,1.791796,1.343533
72,bwa,3482064,2.482064,7.444789
73,bxp,2564405,1.564405,5.967094
74,c,321620,-0.678380,-0.724769
75,ca,1885063,0.885063,-0.332347
76,cag,1755579,0.755579,0.947276
77,cah,2097301,1.097301,1.464844
78,cam,3212131,2.212131,2.775517
79,cat,1922184,0.922184,4.101221
80,cb,3685424,2.685424,2.204655
81,cbg,978444,-0.021556,2.682107
82,cbs,1394505,0.394505,3.553495
83,cce,1472678,0.472678,0.885665
84,cci,4274530,3.274530,4.339286
85,ccl,2048549,1.048549,0.792250
86,celg,11738964,10.738964,196.506556
87,cern,8390479,7.390479,17.132093
88,cf,2636524,1.636524,11.059364
89,cfn,1268432,0.268432,0.880916
90,chk,1292535,0.292535,2.741573
91,chrw,9413918,8.413918,11.625347
92,ci,1260388,0.260388,3.606318
93,cinf,2096627,1.096627,0.946069
94,cl,3125842,2.125842,3.403054
95,clf,1753669,0.753669,4.618043
96,clx,2632926,1.632926,2.200188
97,cma,1700240,0.700240,0.139863
98,cmcsa,4006857,3.006857,3.679203
99,cme,2332037,1.332037,10.308159
100,cmg,2122228,1.122228,8.019778
101,cmi,2982427,1.982427,10.649491
102,cms,436852,-0.563148,0.039608
103,cnp,1228072,0.228072,1.425731
104,cnx,4516601,3.516601,4.843207
105,cof,3027402,2.027402,3.214992
106,cog,6846962,5.846962,24.843801
107,coh,4118117,3.118117,21.730276
108,col,1865750,0.865750,2.858179
109,cop,2845948,1.845948,4.852932
110,cost,3424414,2.424414,5.161827
111,cov,1236760,0.236760,0.760507
