209,hal,2281805,128.180547%,119.814956%
210,har,2638596,163.859598%,574.305671%
211,has,1916907,91.690660%,196.200503%
212,hban,1822393,82.239310%,-45.901614%
213,hcbk,2005436,100.543621%,723.153775%
214,hcn,3083978,208.397801%,641.193961%
215,hcp,3318691,231.869079%,563.672369%
216,hd,2787898,178.789774%,418.674544%
217,hes,2866294,186.629377%,383.812625%
218,hig,1189444,18.944436%,-6.902820%
219,hnz,1704699,70.469908%,170.888779%
220,hog,2449195,144.919505%,425.295691%
221,hon,1998069,99.806867%,204.280651%
222,hot,1692754,69.275413%,117.024441%
223,hp,4042307,304.230676%,515.057830%
224,hpq,1542501,54.250142%,31.188058%
225,hrb,2831438,183.143762%,329.040731%
226,hrl,2517773,151.777295%,604.413563%
227,hrs,2393798,139.379780%,287.339512%
228,hsp,1257011,25.701093%,44.451895%
229,hst,1735959,73.595883%,77.580024%
230,hsy,2159946,115.994587%,344.031357%
231,hum,2080046,108.004631%,357.706527%
232,ibm,2361891,136.189068%,331.786690%
233,ice,2971036,197.103578%,373.884615%
234,iff,1567891,56.789062%,139.409580%
235,igt,2027929,102.792872%,260.379253%
236,intc,1607559,60.755887%,65.628465%
237,intu,5586922,458.692218%,856.139349%
238,ip,1376320,37.631999%,65.688175%
239,ipg,1438131,43.813062%,-27.277951%
240,ir,1882162,88.216167%,279.829681%
241,irm,3227433,222.743292%,388.642434%
242,isrg,4054460,305.445963%,2073.213500%
243,itw,2249221,124.922067%,229.470124%
244,ivz,2219162,121.916196%,161.179614%
245,jbl,2625993,162.599266%,176.697568%
246,jci,2476370,147.637002%,598.735915%
247,jcp,484435,-51.556511%,-68.310044%
248,jdsu,594167,-40.583318%,-62.897899%
249,jec,3484877,248.487657%,858.693617%
250,jnj,2087360,108.735987%,303.908238%
251,jnpr,869510,-13.049037%,19.537486%
252,joy,3713361,271.336110%,701.843212%
253,jpm,2495498,149.549792%,137.293608%
254,jwn,2921481,192.148056%,413.621761%
255,k,1664917,66.491743%,108.130280%
256,key,2033114,103.311437%,-39.644613%
257,kim,2463927,146.392700%,327.172087%
258,klac,3570315,257.031483%,255.130805%
259,kmb,1921954,92.195420%,221.961928%
260,kmi,1201682,20.168174%,28.859005%
261,kmx,3746674,274.667355%,989.858278%
262,ko,1450960,45.095955%,70.307463%
263,kr,2046097,104.609679%,137.314790%
264,krft,1064086,6.408619%,30.233040%
265,kss,2595623,159.562251%,215.658498%
266,l,1652608,65.260819%,202.918219%
267,leg,1999600,99.960039%,149.122959%
268,len,4014380,301.437959%,287.330153%
269,lh,4923406,392.340623%,2132.508114%
270,life,4170895,317.089506%,892.366534%
271,lll,3064847,206.484678%,777.365269%
272,lltc,4485621,348.562089%,258.034942%
273,lly,1639553,63.955284%,25.107483%
274,lm,2200686,120.068609%,115.405010%
275,lmt,1724743,72.474285%,256.204707%
276,lnc,1257716,25.771632%,61.486860%
277,lo,2616225,161.622520%,683.559807%
278,low,3436180,243.618003%,782.775611%
279,lrcx,4205609,320.560867%,384.701911%
280,lsi,1141304,14.130381%,-23.115191%
281,ltd,3201652,220.165202%,974.344334%
282,luk,2088027,108.802714%,357.604822%
283,luv,1867940,86.793978%,92.016753%
284,lyb,1643240,64.324037%,230.624877%
285,m,2135025,113.502531%,162.007818%
286,ma,3008967,200.896675%,1516.260033%
287,mar,2082550,108.254953%,196.602809%
288,mas,1273733,27.373339%,19.773775%
289,mat,1763237,76.323749%,73.620774%
290,mcd,2263111,126.311069%,458.188139%
291,mchp,6713858,571.385755%,536.405500%
292,mck,1808855,80.885507%,158.892344%
293,mco,3409775,240.977465%,698.304302%
294,mdlz,1574026,57.402592%,117.890396%
295,mdt,2138886,113.888635%,151.153236%
296,met,2413444,141.344381%,317.052722%
297,mhfi,2664736,166.473553%,385.743340%
298,mjn,1650728,65.072787%,222.558868%
299,mkc,2608779,160.877914%,627.563529%
300,mmc,2317677,131.767663%,156.139739%
301,mmm,2218820,121.881960%,317.779243%
302,mnst,24853717,2385.371658%,56188.406630%
303,mo,2395496,139.549581%,657.092385%
304,molx,2031210,103.120984%,50.025037%
305,mon,3063115,206.311507%,1060.824340%
306,mos,1901081,90.108141%,201.494339%
307,mpc,1381365,38.136546%,85.856447%
308,mrk,1508651,50.865084%,64.761400%
309,mro,2834528,183.452826%,421.316846%
310,ms,2958981,195.898118%,39.260820%
311,msft,1934511,93.451060%,169.694431%
312,msi,1555308,55.530752%,-4.357221%
313,mtb,2324486,132.448578%,263.762122%
314,mu,1991909,99.190937%,7.661462%
315,mur,3496933,249.693336%,626.712924%
316,mwv,1705355,70.535542%,124.365155%
317,myl,2962709,196.270907%,329.212923%
318,nbl,4063232,306.323243%,699.766251%
319,nbr,1886962,88.696229%,-0.816993%
320,ndaq,2287011,128.701065%,244.638189%
321,ne,3530734,253.073371%,187.091709%
322,nee,2281524,128.152401%,412.376238%
323,nem,2123376,112.337574%,18.424485%
324,nflx,4598431,359.843076%,3014.485855%
325,nfx,2881705,188.170488%,110.113908%
326,ni,1440362,44.036237%,161.901800%
327,nke,3638706,263.870603%,727.821543%
328,noc,1490603,49.060339%,162.446311%
329,nov,2704153,170.415335%,343.715632%
330,nrg,1611262,61.126165%,144.423243%
331,nsc,2284304,128.430385%,241.361732%
332,ntap,4237390,323.739010%,875.166419%
333,ntrs,2286434,128.643365%,116.257053%
334,nu,2218794,121.879384%,477.736086%
335,nue,3528642,252.864180%,510.432684%
336,nvda,3888302,288.830170%,741.868621%
337,nwl,1078643,7.864319%,-1.712833%
338,nwsa,1008338,0.833828%,2.463182%
339,nyx,1147222,14.722224%,-19.822046%
340,oi,436765,-56.323462%,-17.868991%
341,oke,2541350,154.134961%,829.114436%
342,omc,2148071,114.807126%,269.986874%
343,orcl,4183472,318.347152%,817.580421%
344,orly,5812763,481.276350%,1787.108374%
345,oxy,3959791,295.979132%,823.784988%
346,payx,2669887,166.988739%,290.068427%
347,pbct,2096335,109.633473%,256.744670%
348,pbi,1289247,28.924698%,-22.762452%
349,pcar,3938475,293.847511%,819.209643%
350,pcg,1687665,68.766461%,132.714126%
351,pcl,2567818,156.781810%,281.758971%
352,pcln,907384,-9.261581%,99.418077%
353,pcp,2956099,195.609858%,1406.214099%
354,pcs,760952,-23.904758%,-52.438048%
355,pdco,3325736,232.573555%,480.054820%
356,peg,2002906,100.290612%,338.054179%
357,pep,2028549,102.854942%,219.574486%
358,petm,3509452,250.945248%,984.069219%
359,pfe,1645067,64.506731%,84.427078%
360,pfg,1560744,56.074352%,157.553468%
361,pg,1831855,83.185514%,196.170702%
362,pgr,2101686,110.168604%,240.751252%
363,ph,2500316,150.031571%,333.878709%
364,phm,3116704,211.670363%,220.019392%
365,pki,1327563,32.756348%,349.063110%
366,pld,2666025,166.602466%,219.757436%
367,pll,2748574,174.857435%,372.778186%
368,pm,1463642,46.364191%,111.990214%
369,pnc,2868296,186.829606%,119.190969%
370,pnr,2788572,178.857164%,381.941026%
371,pnw,1667796,66.779616%,181.417379%
372,pom,1589615,58.961496%,87.780568%
373,ppg,2415411,141.541135%,352.070750%
374,ppl,2037232,103.723232%,395.131693%
375,prgo,3710964,271.096360%,930.400148%
376,pru,2197658,119.765845%,244.594817%
377,psa,3845981,284.598090%,918.728815%
378,psx,1221687,22.168694%,78.127292%
379,pvh,4325275,332.527481%,919.123775%
380,pwr,2504886,150.488590%,275.986931%
381,px,3377987,237.798709%,600.530474%
382,pxd,2730019,173.001933%,518.938214%
383,qcom,5064512,406.451220%,2360.737510%
384,qep,1110369,11.036914%,-2.578763%
385,r,1840413,84.041286%,159.233501%
386,rai,2872269,187.226868%,1524.880678%
387,rdc,2170418,117.041832%,25.009297%
388,rf,1713523,71.352286%,-50.645927%
389,rhi,2395750,139.574983%,128.086516%
390,rht,1205325,20.532525%,127.815435%
391,rl,4037050,303.704966%,693.340882%
392,rok,2979707,197.970659%,799.466682%
393,rop,3811646,281.164562%,894.238036%
394,rost,4602551,360.255147%,1571.324921%
395,rrc,5556687,455.668717%,668.692022%
396,rsg,2553073,155.307328%,158.586205%
397,rtn,1711157,71.115738%,125.860819%
398,s,718394,-28.160646%,-63.547486%
399,sai,1099466,9.946614%,6.660323%
400,sbux,4236359,323.635894%,1498.779491%
401,scg,1998545,99.854468%,254.788398%
402,schw,2803096,180.309551%,199.528054%
403,se,1420105,42.010460%,64.380686%
404,see,989421,-1.057939%,15.368065%
405,shw,3100647,210.064661%,745.634276%
406,sial,2993602,199.360177%,402.623783%
407,sjm,2779569,177.956893%,694.829735%
408,slb,2426832,142.683165%,172.835778%
409,slm,2941833,194.183265%,127.659221%
410,sna,2033211,103.321085%,242.542919%
411,sndk,2829080,182.908029%,1037.798905%
412,sni,1386497,38.649741%,83.071535%
413,so,2380975,138.097515%,480.116325%
414,spg,3481369,248.136926%,951.747157%
415,spls,3382713,238.271267%,138.040379%
416,srcl,9927325,892.732460%,3071.333966%
417,sre,2613628,161.362832%,437.067389%
418,sti,1539916,53.991593%,-28.603909%
419,stj,3297364,229.736375%,643.957624%
420,stt,3520378,252.037789%,182.813608%
421,stx,1410896,41.089625%,344.521843%
422,stz,3497044,249.704380%,683.181365%
423,swk,1843893,84.389328%,177.688334%
424,swn,11764348,1076.434759%,2394.370384%
425,swy,1298769,29.876930%,-6.886632%
426,syk,3125016,212.501631%,729.911519%
427,symc,3883162,288.316160%,875.116552%
428,syy,2301336,130.133561%,337.138743%
429,t,1761967,76.196746%,86.058410%
430,tap,2398497,139.849695%,320.089314%
431,tdc,1529224,52.922367%,155.647711%
432,te,1461489,46.148914%,47.164172%
433,teg,1906717,90.671723%,337.453523%
434,tel,1061758,6.175768%,48.133286%
435,ter,1300435,30.043478%,2.305703%
436,tgt,2997035,199.703454%,394.598105%
437,thc,615261,-38.473886%,-52.694938%
438,tif,3712762,271.276211%,970.533366%
439,tjx,4347668,334.766823%,1322.766665%
440,tmk,1836498,83.649843%,246.423019%
441,tmo,1704085,70.408477%,148.483393%
442,trip,1529024,52.902446%,169.363700%
443,trow,4147671,314.767145%,531.345205%
444,trv,2257277,125.727674%,204.376700%
445,tsn,1452650,45.264969%,81.410232%
446,tso,2389860,138.986042%,639.646924%
447,tss,1442484,44.248354%,117.489002%
448,twc,1672493,67.249286%,155.507196%
449,twx,2236216,123.621643%,553.404158%
450,txn,3378763,237.876258%,305.875443%
451,txt,800130,-19.986950%,17.287272%
452,tyc,2130947,113.094683%,151.125689%
453,unh,3467526,246.752582%,1137.065519%
454,unm,1061673,6.167330%,-25.500055%
455,unp,3224572,222.457226%,569.452427%
456,ups,1620427,62.042723%,82.049500%
457,urbn,1251373364,125037.336376%,1740.824000%
458,usb,2630962,163.096204%,108.177478%
459,utx,2750108,175.010821%,663.129016%
460,v,1621586,62.158642%,212.839357%
461,var,4805344,380.534404%,2393.204560%
462,vfc,2788694,178.869434%,547.240721%
463,viab,1435220,43.522007%,107.348855%
464,vlo,2924843,192.484333%,526.969422%
465,vmc,1939271,93.927137%,94.055383%
466,vno,2544245,154.424482%,290.970293%
467,vrsn,4826535,382.653509%,1247.265503%
468,vtr,3255381,225.538069%,1036.316150%
469,vz,1848180,84.817960%,131.609161%
470,wag,2230327,123.032747%,269.392927%
471,wat,3352593,235.259251%,994.427656%
472,wdc,3126316,212.631570%,317.790090%
473,wec,2233625,123.362467%,415.971300%
474,wfc,3441575,244.157540%,237.489975%
475,wfm,3314002,231.400162%,889.588281%
476,whr,1595873,59.587308%,256.930159%
477,win,2122449,112.244938%,407.465158%
478,wlp,2024363,102.436322%,350.630151%
479,wm,1450527,45.052668%,53.230438%
480,wmb,1601482,60.148226%,126.720769%
481,wmt,2534610,153.460983%,383.912583%
482,wpo,1372418,37.241762%,51.592535%
483,wpx,1154867,15.486699%,4.085147%
484,wu,1115781,11.578116%,15.097769%
485,wy,1940682,94.068151%,138.950452%
486,wyn,1062219,6.221894%,102.372807%
487,wynn,3127929,212.792899%,1606.705313%
488,x,767791,-23.220851%,-20.783623%
489,xel,1471290,47.128969%,117.858080%
490,xl,1923875,92.387456%,-24.740064%
491,xlnx,4634217,363.421726%,520.768351%
492,xom,2395476,139.547602%,324.500534%
493,xray,2645438,164.543779%,358.480785%
494,xrx,676257,-32.374314%,-67.161983%
495,xyl,1055476,5.547606%,0.283389%
496,yhoo,2507700,150.770020%,538.206658%
497,yum,4014529,301.452917%,1099.814546%
498,zion,1764076,76.407589%,-17.763313%
499,zmh,1848448,84.844763%,194.199790%
